Fecha;tmed;hrmed;radmed;vvmed;dvmed;prec;dewpt;dpv
2021-04-21 03:00:00+00:00;14.8;83.2;0.0;0.2;147.0;0.0;12.0;0.3
2021-04-21 04:00:00+00:00;14.7;84.7;0.0;0.1;102.3;0.0;12.1;0.3
2021-04-21 05:00:00+00:00;14.8;84.5;4.0;0.1;225.1;0.0;12.2;0.3
2021-04-21 06:00:00+00:00;15.2;82.5;62.4;0.1;93.3;0.0;12.3;0.3
2021-04-21 07:00:00+00:00;16.0;77.9;160.1;0.4;234.4;0.0;12.2;0.4
2021-04-21 08:00:00+00:00;17.1;71.2;365.0;0.5;124.9;0.0;11.8;0.6
2021-04-21 09:00:00+00:00;18.5;63.1;538.4;0.8;147.6;0.0;11.3;0.8
2021-04-21 10:00:00+00:00;19.6;56.7;678.8;0.9;189.9;0.0;10.8;1.0
2021-04-21 11:00:00+00:00;21.3;45.1;718.5;1.2;181.1;0.0;8.9;1.4
2021-04-21 12:00:00+00:00;21.9;47.7;539.6;1.5;121.9;0.0;10.4;1.3
2021-04-21 13:00:00+00:00;21.1;55.0;441.1;2.0;155.2;0.0;11.7;1.1
2021-04-21 14:00:00+00:00;20.3;57.2;631.6;2.5;161.1;0.0;11.6;1.0
2021-04-21 15:00:00+00:00;20.3;55.9;707.3;2.8;158.1;0.0;11.3;1.0
2021-04-21 16:00:00+00:00;19.0;61.1;197.2;2.2;128.6;0.0;11.3;0.9
2021-04-21 17:00:00+00:00;17.4;65.9;47.1;1.7;106.7;0.0;11.0;0.7
2021-04-21 18:00:00+00:00;17.0;68.0;7.1;1.7;52.7;0.0;11.1;0.6
2021-04-21 19:00:00+00:00;16.4;70.4;0.0;1.1;100.6;0.0;11.0;0.5
2021-04-21 20:00:00+00:00;16.3;70.7;0.0;0.9;84.3;0.0;10.9;0.5
2021-04-21 21:00:00+00:00;16.0;71.4;0.0;0.8;49.2;0.0;10.9;0.5
2021-04-21 22:00:00+00:00;15.6;74.3;0.0;0.2;35.4;0.0;11.1;0.4
2021-04-21 23:00:00+00:00;15.9;70.3;0.0;0.8;78.5;0.0;10.5;0.5
2021-04-22 00:00:00+00:00;15.7;70.1;0.0;0.6;136.3;0.0;10.3;0.5
2021-04-22 01:00:00+00:00;15.4;72.9;0.0;0.4;77.7;0.0;10.6;0.5
2021-04-22 02:00:00+00:00;15.6;74.1;0.0;0.5;29.8;0.0;11.0;0.5
2021-04-22 03:00:00+00:00;15.4;78.0;0.0;0.6;19.4;0.0;11.6;0.4
2021-04-22 04:00:00+00:00;15.0;82.4;0.0;0.6;72.0;0.0;12.0;0.3
2021-04-22 05:00:00+00:00;14.5;84.3;6.7;0.1;135.7;0.0;11.9;0.2
2021-04-22 06:00:00+00:00;14.7;83.8;32.0;0.6;62.5;0.0;12.0;0.3
2021-04-22 07:00:00+00:00;15.4;80.0;146.0;1.0;51.8;0.0;12.0;0.4
2021-04-22 08:00:00+00:00;16.5;75.1;303.1;0.8;65.1;0.0;12.1;0.5
2021-04-22 09:00:00+00:00;17.6;70.5;368.8;1.7;30.5;0.0;12.2;0.6
2021-04-22 10:00:00+00:00;17.8;69.9;505.8;2.1;50.8;0.0;12.2;0.6
2021-04-22 11:00:00+00:00;18.1;65.4;217.2;1.4;56.4;0.0;11.5;0.7
2021-04-22 12:00:00+00:00;16.2;79.9;87.6;0.6;144.7;0.9;12.7;0.4
2021-04-22 13:00:00+00:00;16.2;81.0;301.0;1.1;143.8;0.0;13.0;0.4
2021-04-22 14:00:00+00:00;18.2;69.4;875.3;1.7;138.0;0.0;12.5;0.6
2021-04-22 15:00:00+00:00;18.7;63.0;431.8;1.5;132.8;0.0;11.5;0.8
2021-04-22 16:00:00+00:00;18.6;63.0;299.8;0.8;117.4;0.0;11.4;0.8
2021-04-22 17:00:00+00:00;17.7;66.2;77.4;1.0;120.3;0.0;11.3;0.7
2021-04-22 18:00:00+00:00;17.1;68.8;13.9;1.3;71.4;0.0;11.4;0.6
2021-04-22 19:00:00+00:00;16.3;69.7;0.0;1.0;58.2;0.0;10.8;0.6
2021-04-22 20:00:00+00:00;15.8;75.4;0.0;1.3;52.0;0.0;11.4;0.4
2021-04-22 21:00:00+00:00;15.5;77.2;0.0;1.0;56.6;0.0;11.5;0.4
2021-04-22 22:00:00+00:00;15.3;76.5;0.0;1.1;42.3;0.0;11.2;0.4
2021-04-22 23:00:00+00:00;14.7;81.9;0.0;0.1;71.1;0.0;11.6;0.3
2021-04-23 00:00:00+00:00;14.6;83.0;0.0;0.4;49.0;0.0;11.8;0.3
2021-04-23 01:00:00+00:00;14.2;84.4;0.0;0.3;96.4;0.0;11.7;0.2
2021-04-23 02:00:00+00:00;14.2;85.6;0.0;0.4;90.4;0.0;11.8;0.2
2021-04-23 03:00:00+00:00;13.4;87.0;0.0;0.1;98.0;0.0;11.3;0.2
2021-04-23 04:00:00+00:00;12.9;87.2;0.0;0.1;124.7;0.0;10.8;0.2
2021-04-23 05:00:00+00:00;13.3;87.8;2.2;0.1;46.7;0.0;11.3;0.2
2021-04-23 06:00:00+00:00;13.7;86.7;32.6;0.0;62.7;0.0;11.5;0.2
2021-04-23 07:00:00+00:00;14.5;83.4;149.5;0.3;130.1;0.0;11.7;0.3
2021-04-23 08:00:00+00:00;15.6;77.6;175.4;0.6;103.7;0.0;11.7;0.4
2021-04-23 09:00:00+00:00;16.8;65.6;337.0;1.5;59.8;0.0;10.4;0.6
2021-04-23 10:00:00+00:00;17.4;60.8;316.0;1.7;56.5;0.0;9.8;0.8
2021-04-23 11:00:00+00:00;17.8;57.9;244.1;1.6;53.5;0.0;9.4;0.8
2021-04-23 12:00:00+00:00;18.3;56.0;244.0;1.5;68.1;0.0;9.4;0.9
2021-04-23 13:00:00+00:00;18.3;56.6;276.6;1.3;98.5;0.0;9.5;0.9
2021-04-23 14:00:00+00:00;19.4;51.4;714.7;2.1;66.3;0.0;9.2;1.1
2021-04-23 15:00:00+00:00;19.4;50.6;627.8;2.7;61.0;0.0;8.9;1.1
2021-04-23 16:00:00+00:00;19.0;53.8;418.9;2.5;56.4;0.0;9.5;1.0
2021-04-23 17:00:00+00:00;17.8;57.4;187.5;2.4;62.3;0.0;9.3;0.9
2021-04-23 18:00:00+00:00;16.5;60.8;30.4;1.7;62.4;0.0;8.9;0.7
2021-04-23 19:00:00+00:00;15.4;64.9;0.0;1.3;72.0;0.0;8.8;0.6
2021-04-23 20:00:00+00:00;14.6;71.1;0.0;1.1;51.4;0.0;9.5;0.5
2021-04-23 21:00:00+00:00;13.4;76.1;0.0;0.1;170.1;0.0;9.3;0.4
2021-04-23 22:00:00+00:00;13.6;77.2;0.0;0.2;17.5;0.0;9.7;0.4
2021-04-23 23:00:00+00:00;13.8;78.9;0.0;0.1;149.8;0.0;10.2;0.3
2021-04-24 00:00:00+00:00;13.6;80.9;0.0;0.0;0.0;0.0;10.4;0.3
2021-04-24 01:00:00+00:00;13.8;79.1;0.0;0.5;72.1;0.0;10.2;0.3
2021-04-24 02:00:00+00:00;13.9;76.4;0.0;0.6;99.4;0.0;9.8;0.4
2021-04-24 03:00:00+00:00;13.8;75.7;0.0;0.2;206.4;0.0;9.6;0.4
2021-04-24 04:00:00+00:00;13.9;76.1;0.0;0.2;170.4;0.0;9.8;0.4
2021-04-24 05:00:00+00:00;13.9;76.5;2.4;0.0;109.2;0.0;9.9;0.4
2021-04-24 06:00:00+00:00;14.1;75.1;16.1;0.2;217.2;0.0;9.8;0.4
2021-04-24 07:00:00+00:00;14.4;73.0;43.6;0.4;231.1;0.0;9.7;0.4
2021-04-24 08:00:00+00:00;15.0;70.9;96.5;0.4;223.2;0.0;9.7;0.5
2021-04-24 09:00:00+00:00;15.5;69.7;83.5;0.5;105.1;0.0;10.0;0.5
2021-04-24 10:00:00+00:00;15.9;72.8;124.6;1.7;56.5;0.0;11.0;0.5
2021-04-24 11:00:00+00:00;16.2;70.1;203.6;2.2;54.1;0.0;10.8;0.5
2021-04-24 12:00:00+00:00;17.2;63.6;396.8;2.2;62.4;0.0;10.3;0.7
2021-04-24 13:00:00+00:00;18.3;56.6;459.8;2.4;64.0;0.0;9.5;0.9
2021-04-24 14:00:00+00:00;18.2;56.6;302.0;2.4;60.0;0.0;9.5;0.9
2021-04-24 15:00:00+00:00;18.2;58.2;446.7;3.0;56.4;0.0;9.8;0.9
2021-04-24 16:00:00+00:00;18.4;57.2;396.7;2.8;62.7;0.0;9.8;0.9
2021-04-24 17:00:00+00:00;17.8;58.6;202.5;2.7;77.8;0.0;9.6;0.8
2021-04-24 18:00:00+00:00;16.8;62.1;44.5;2.7;67.6;0.0;9.5;0.7
2021-04-24 19:00:00+00:00;16.0;65.4;0.0;1.2;52.7;0.0;9.5;0.6
2021-04-24 20:00:00+00:00;15.7;68.6;0.0;1.3;100.6;0.0;9.9;0.5
2021-04-24 21:00:00+00:00;15.0;74.8;0.0;0.8;37.7;0.0;10.6;0.4
2021-04-24 22:00:00+00:00;14.6;77.6;0.0;0.5;156.2;0.0;10.7;0.4
2021-04-24 23:00:00+00:00;14.4;77.7;0.0;0.3;232.8;0.0;10.6;0.4
2021-04-25 00:00:00+00:00;14.5;77.1;0.0;0.6;131.1;0.0;10.5;0.4
2021-04-25 01:00:00+00:00;14.4;75.3;0.0;0.3;200.2;0.0;10.1;0.4
2021-04-25 02:00:00+00:00;14.5;69.3;0.0;0.5;198.8;0.0;9.0;0.5
2021-04-25 03:00:00+00:00;14.2;70.8;0.0;0.5;228.1;0.0;9.0;0.5
2021-04-25 04:00:00+00:00;13.8;71.8;0.0;0.9;191.5;0.0;8.8;0.4
2021-04-25 05:00:00+00:00;13.7;70.8;6.9;0.9;192.6;0.0;8.5;0.4
2021-04-25 06:00:00+00:00;14.2;68.7;85.1;0.6;196.4;0.0;8.5;0.5
2021-04-25 07:00:00+00:00;15.4;63.3;164.1;0.7;229.0;0.0;8.5;0.6
2021-04-25 08:00:00+00:00;16.0;59.4;277.2;1.1;249.0;0.0;8.2;0.7
2021-04-25 09:00:00+00:00;17.3;56.4;429.4;0.9;268.7;0.0;8.6;0.8
2021-04-25 10:00:00+00:00;19.0;54.7;499.5;1.3;109.7;0.0;9.6;1.0
2021-04-25 11:00:00+00:00;19.6;55.0;396.8;2.4;62.1;0.0;10.3;1.0
2021-04-25 12:00:00+00:00;20.5;53.8;684.6;2.4;73.4;0.0;10.8;1.1
2021-04-25 13:00:00+00:00;21.0;53.4;790.3;2.4;73.1;0.0;11.2;1.2
2021-04-25 14:00:00+00:00;21.3;52.4;529.2;2.1;70.1;0.0;11.2;1.2
2021-04-25 15:00:00+00:00;21.1;52.3;363.0;1.8;65.9;0.0;11.0;1.2
2021-04-25 16:00:00+00:00;20.7;50.9;188.1;1.8;62.2;0.0;10.2;1.2
2021-04-25 17:00:00+00:00;19.9;54.1;111.2;1.6;62.4;0.0;10.4;1.1
2021-04-25 18:00:00+00:00;18.8;59.5;7.9;0.8;130.9;0.2;10.7;0.9
2021-04-25 19:00:00+00:00;16.2;83.6;0.0;0.4;166.6;0.1;13.4;0.3
2021-04-25 20:00:00+00:00;16.1;86.4;0.0;1.2;183.3;0.0;13.8;0.2
2021-04-25 21:00:00+00:00;15.8;86.3;0.0;1.0;224.6;0.0;13.5;0.2
2021-04-25 22:00:00+00:00;15.3;84.6;0.0;0.7;189.9;0.0;12.8;0.3
2021-04-25 23:00:00+00:00;15.4;79.8;0.1;0.8;194.6;0.0;11.9;0.4
2021-04-26 00:00:00+00:00;15.0;80.8;0.0;0.8;189.9;0.0;11.8;0.3
2021-04-26 01:00:00+00:00;15.6;76.4;0.0;0.6;206.4;0.2;11.5;0.4
2021-04-26 02:00:00+00:00;15.7;76.6;0.0;0.5;193.6;0.1;11.6;0.4
2021-04-26 03:00:00+00:00;15.6;79.6;0.0;0.9;220.6;0.0;12.1;0.4
2021-04-26 04:00:00+00:00;15.0;84.7;0.0;0.8;155.5;0.1;12.5;0.2
2021-04-26 05:00:00+00:00;14.4;87.5;3.2;0.7;84.1;0.6;12.4;0.2
2021-04-26 06:00:00+00:00;14.4;87.4;89.8;0.6;233.6;0.0;12.4;0.2
2021-04-26 07:00:00+00:00;15.7;82.6;156.7;0.8;124.4;0.0;12.8;0.3
2021-04-26 08:00:00+00:00;17.0;72.7;208.4;1.2;213.6;0.0;12.1;0.5
2021-04-26 09:00:00+00:00;18.7;66.6;570.0;1.0;181.2;0.0;12.3;0.7
2021-04-26 10:00:00+00:00;19.2;65.1;321.6;1.2;172.2;0.0;12.5;0.8
2021-04-26 11:00:00+00:00;20.9;60.1;901.7;1.2;184.2;0.0;12.9;1.0
2021-04-26 12:00:00+00:00;21.9;53.6;845.7;1.1;143.5;0.0;12.1;1.2
2021-04-26 13:00:00+00:00;22.0;54.3;624.1;1.4;182.8;0.0;12.4;1.2
2021-04-26 14:00:00+00:00;21.7;58.2;559.4;1.8;182.9;0.0;13.1;1.1
2021-04-26 15:00:00+00:00;21.7;57.9;469.0;1.9;181.5;0.0;13.1;1.1
2021-04-26 16:00:00+00:00;19.8;65.6;145.2;2.4;183.0;0.0;13.2;0.8
2021-04-26 17:00:00+00:00;20.0;57.6;37.4;1.2;231.6;0.0;11.4;1.0
2021-04-26 18:00:00+00:00;19.0;64.7;3.7;0.8;272.2;0.0;12.2;0.8
2021-04-26 19:00:00+00:00;17.7;68.9;0.0;0.5;219.0;0.0;11.9;0.6
2021-04-26 20:00:00+00:00;17.5;65.9;0.0;0.5;214.1;0.0;11.1;0.7
2021-04-26 21:00:00+00:00;17.0;69.1;0.0;0.4;190.9;0.0;11.3;0.6
2021-04-26 22:00:00+00:00;15.4;78.6;0.0;0.3;188.0;0.0;11.7;0.4
2021-04-26 23:00:00+00:00;14.8;80.5;0.0;0.6;217.4;0.0;11.5;0.3
2021-04-27 00:00:00+00:00;14.7;80.1;0.0;0.4;211.0;0.0;11.3;0.3
2021-04-27 01:00:00+00:00;14.4;78.5;0.0;0.3;188.7;0.0;10.8;0.4
2021-04-27 02:00:00+00:00;14.0;77.8;0.0;0.2;140.1;0.0;10.2;0.4
2021-04-27 03:00:00+00:00;13.6;79.3;0.0;0.2;188.0;0.0;10.1;0.3
2021-04-27 04:00:00+00:00;12.9;81.1;0.0;0.2;157.2;0.0;9.7;0.3
2021-04-27 05:00:00+00:00;12.2;82.1;7.0;0.3;170.3;0.0;9.2;0.3
2021-04-27 06:00:00+00:00;13.9;78.0;152.7;0.3;170.0;0.0;10.2;0.4
2021-04-27 07:00:00+00:00;16.9;65.8;378.9;0.6;87.3;0.0;10.5;0.7
2021-04-27 08:00:00+00:00;19.0;57.2;579.2;0.5;120.8;0.0;10.3;1.0
2021-04-27 09:00:00+00:00;20.5;50.8;758.2;1.0;32.3;0.0;10.0;1.2
2021-04-27 10:00:00+00:00;22.3;44.3;836.2;1.5;137.0;0.0;9.6;1.5
2021-04-27 11:00:00+00:00;23.4;40.4;682.3;1.0;167.4;0.0;9.2;1.7
2021-04-27 12:00:00+00:00;23.3;44.5;498.6;1.6;148.4;0.0;10.5;1.6
2021-04-27 13:00:00+00:00;23.3;46.3;699.7;2.3;169.3;0.0;11.1;1.5
2021-04-27 14:00:00+00:00;23.2;43.0;699.8;2.4;180.1;0.0;9.9;1.6
2021-04-27 15:00:00+00:00;23.0;46.0;561.8;2.5;175.1;0.0;10.8;1.5
2021-04-27 16:00:00+00:00;22.0;48.8;237.4;2.4;179.4;0.0;10.7;1.3
2021-04-27 17:00:00+00:00;20.4;56.8;25.0;2.1;206.6;0.0;11.4;1.0
2021-04-27 18:00:00+00:00;16.1;80.0;4.3;0.8;155.2;0.0;12.7;0.4
2021-04-27 19:00:00+00:00;16.1;83.1;0.0;0.6;213.3;0.0;13.2;0.3
2021-04-27 20:00:00+00:00;14.8;85.4;0.0;0.5;180.2;0.0;12.5;0.2
2021-04-27 21:00:00+00:00;14.4;86.0;0.0;0.2;130.0;0.0;12.1;0.2
2021-04-27 22:00:00+00:00;14.6;87.1;0.0;0.2;188.2;0.0;12.5;0.2
2021-04-27 23:00:00+00:00;13.9;87.4;0.0;0.3;184.8;0.0;11.9;0.2
2021-04-28 00:00:00+00:00;13.3;87.8;0.0;0.3;161.0;0.0;11.3;0.2
2021-04-28 01:00:00+00:00;13.2;88.2;0.0;0.1;160.0;0.0;11.4;0.2
2021-04-28 02:00:00+00:00;12.9;88.7;0.0;0.2;165.6;0.0;11.1;0.2
2021-04-28 03:00:00+00:00;12.4;88.8;0.0;0.0;35.5;0.0;10.6;0.2
2021-04-28 04:00:00+00:00;12.0;89.1;0.0;0.2;134.1;0.0;10.3;0.2
2021-04-28 05:00:00+00:00;11.7;89.3;18.1;0.1;95.6;0.0;10.0;0.1
2021-04-28 06:00:00+00:00;13.2;89.0;111.1;0.1;109.6;0.0;11.4;0.2
2021-04-28 07:00:00+00:00;14.7;83.8;285.1;0.3;42.3;0.0;12.0;0.3
2021-04-28 08:00:00+00:00;17.2;69.4;409.1;0.6;288.7;0.0;11.5;0.6
2021-04-28 09:00:00+00:00;20.4;55.2;741.4;0.6;205.4;0.0;11.1;1.1
2021-04-28 10:00:00+00:00;22.0;48.1;712.2;0.9;43.9;0.0;10.5;1.4
2021-04-28 11:00:00+00:00;23.5;38.6;832.3;1.1;187.6;0.0;8.6;1.8
2021-04-28 12:00:00+00:00;24.3;36.2;671.1;1.2;147.4;0.0;8.4;2.0
2021-04-28 13:00:00+00:00;24.2;39.1;751.8;1.7;163.6;0.0;9.4;1.8
2021-04-28 14:00:00+00:00;23.5;45.3;583.2;2.2;166.6;0.0;11.0;1.6
2021-04-28 15:00:00+00:00;23.1;44.5;538.5;2.5;177.9;0.0;10.3;1.6
2021-04-28 16:00:00+00:00;21.9;47.1;250.7;2.8;179.3;0.0;10.1;1.4
2021-04-28 17:00:00+00:00;21.1;52.4;109.9;2.2;184.2;0.0;11.0;1.2
2021-04-28 18:00:00+00:00;20.6;51.5;28.7;1.3;231.2;0.0;10.3;1.2
2021-04-28 19:00:00+00:00;19.3;57.1;0.3;0.3;238.7;0.0;10.6;1.0
2021-04-28 20:00:00+00:00;18.3;64.4;0.0;0.4;193.0;0.0;11.5;0.8
2021-04-28 21:00:00+00:00;18.1;67.6;0.0;0.2;173.9;0.0;12.0;0.7
2021-04-28 22:00:00+00:00;17.2;72.4;0.0;0.3;175.9;0.0;12.1;0.5
2021-04-28 23:00:00+00:00;16.9;74.6;0.0;0.3;172.1;0.0;12.3;0.5
2021-04-29 00:00:00+00:00;15.9;78.5;0.0;0.4;180.4;0.0;12.2;0.4
2021-04-29 01:00:00+00:00;15.3;81.1;0.0;0.3;187.5;0.0;12.1;0.3
2021-04-29 02:00:00+00:00;14.7;81.1;0.0;0.2;126.5;0.0;11.5;0.3
2021-04-29 03:00:00+00:00;14.0;82.4;0.0;0.0;85.8;0.0;11.1;0.3
2021-04-29 04:00:00+00:00;13.8;83.3;0.0;0.2;154.7;0.0;11.1;0.3
2021-04-29 05:00:00+00:00;14.4;81.7;8.1;0.1;69.2;0.0;11.4;0.3
2021-04-29 06:00:00+00:00;15.4;80.0;139.5;0.0;147.3;0.0;11.9;0.4
2021-04-29 07:00:00+00:00;17.5;68.1;235.5;0.4;237.9;0.0;11.5;0.6
2021-04-29 08:00:00+00:00;19.1;48.7;460.4;0.7;230.2;0.0;8.1;1.1
2021-04-29 09:00:00+00:00;21.3;41.1;762.4;0.8;194.7;0.0;7.5;1.5
2021-04-29 10:00:00+00:00;21.9;40.0;502.6;1.0;145.5;0.0;7.7;1.6
2021-04-29 11:00:00+00:00;22.8;37.6;691.8;0.8;183.1;0.0;7.6;1.8
2021-04-29 12:00:00+00:00;23.9;33.3;648.5;1.6;162.6;0.0;6.7;2.0
2021-04-29 13:00:00+00:00;24.3;36.8;947.5;2.0;168.2;0.0;8.6;1.9
2021-04-29 14:00:00+00:00;23.7;35.4;604.1;2.1;174.4;0.0;7.4;1.9
2021-04-29 15:00:00+00:00;23.4;35.3;598.2;2.2;173.8;0.0;7.2;1.8
2021-04-29 16:00:00+00:00;22.7;37.8;397.2;2.2;178.0;0.0;7.6;1.7
2021-04-29 17:00:00+00:00;22.0;38.9;260.7;2.1;177.4;0.0;7.3;1.6
2021-04-29 18:00:00+00:00;21.5;36.7;58.9;1.1;176.8;0.0;6.1;1.6
2021-04-29 19:00:00+00:00;19.2;42.7;0.1;0.5;191.0;0.0;6.2;1.3
2021-04-29 20:00:00+00:00;16.9;52.7;0.0;0.4;184.5;0.0;7.2;0.9
2021-04-29 21:00:00+00:00;16.3;57.1;0.0;0.4;184.5;0.0;7.8;0.8
2021-04-29 22:00:00+00:00;15.0;64.0;0.0;0.5;188.5;0.0;8.3;0.6
2021-04-29 23:00:00+00:00;14.7;66.0;0.0;0.4;181.8;0.0;8.4;0.6
2021-04-30 00:00:00+00:00;13.9;71.3;0.0;0.4;187.4;0.0;8.8;0.4
2021-04-30 01:00:00+00:00;13.4;74.4;0.0;0.3;190.8;0.0;9.0;0.4
2021-04-30 02:00:00+00:00;12.8;78.1;0.0;0.1;124.6;0.0;9.0;0.3
2021-04-30 03:00:00+00:00;14.7;63.1;0.0;0.6;194.1;0.0;7.7;0.6
2021-04-30 04:00:00+00:00;15.8;54.8;0.0;0.7;193.2;0.0;6.7;0.8
2021-04-30 05:00:00+00:00;15.2;57.3;6.7;0.8;194.0;0.0;6.8;0.7
2021-04-30 06:00:00+00:00;15.6;57.0;111.2;0.6;200.3;0.0;7.1;0.8
2021-04-30 07:00:00+00:00;17.6;50.1;249.0;0.9;242.4;0.0;7.1;1.0
2021-04-30 08:00:00+00:00;18.9;45.2;491.3;1.0;249.2;0.0;6.8;1.2
2021-04-30 09:00:00+00:00;20.5;39.4;721.2;1.2;287.2;0.0;6.2;1.4
2021-04-30 10:00:00+00:00;21.2;37.0;674.0;1.1;130.7;0.0;6.0;1.6
2021-04-30 11:00:00+00:00;22.2;35.3;809.6;1.1;86.2;0.0;6.1;1.7
2021-04-30 12:00:00+00:00;23.7;32.1;928.7;1.6;139.2;0.0;6.1;2.0
2021-04-30 13:00:00+00:00;24.0;31.2;917.8;1.9;163.4;0.0;5.9;2.1
2021-04-30 14:00:00+00:00;22.7;38.1;519.1;2.2;176.3;0.0;7.6;1.7
2021-04-30 15:00:00+00:00;21.4;41.2;265.9;2.1;176.8;0.0;7.7;1.5
2021-04-30 16:00:00+00:00;21.5;38.8;248.0;1.9;176.5;0.0;6.9;1.6
2021-04-30 17:00:00+00:00;19.8;49.6;62.9;2.0;179.4;0.0;8.8;1.2
2021-04-30 18:00:00+00:00;17.9;60.6;12.1;1.2;110.4;0.0;10.1;0.8
2021-04-30 19:00:00+00:00;16.7;69.1;0.0;0.8;192.0;0.0;11.0;0.6
2021-04-30 20:00:00+00:00;16.9;68.0;0.0;0.7;226.8;0.0;11.0;0.6
2021-04-30 21:00:00+00:00;16.2;73.7;0.0;0.5;207.6;0.0;11.5;0.5
2021-04-30 22:00:00+00:00;15.8;77.5;0.0;0.2;188.1;0.0;11.9;0.4
2021-04-30 23:00:00+00:00;15.8;73.2;0.0;0.4;195.1;0.0;11.1;0.5
2021-05-01 00:00:00+00:00;16.2;68.3;0.0;0.5;195.4;0.0;10.4;0.6
2021-05-01 01:00:00+00:00;16.2;67.6;0.0;0.1;183.1;0.0;10.2;0.6
2021-05-01 02:00:00+00:00;15.7;69.9;0.0;0.1;124.1;0.0;10.2;0.5
2021-05-01 03:00:00+00:00;15.0;74.7;0.0;0.2;95.2;0.0;10.6;0.4
2021-05-01 04:00:00+00:00;14.9;73.8;0.0;0.3;185.6;0.0;10.2;0.4
2021-05-01 05:00:00+00:00;15.0;73.7;9.2;0.4;200.9;0.0;10.3;0.4
2021-05-01 06:00:00+00:00;15.4;72.5;79.2;0.1;137.3;0.0;10.5;0.5
2021-05-01 07:00:00+00:00;17.5;59.8;281.6;0.4;239.6;0.0;9.5;0.8
2021-05-01 08:00:00+00:00;19.6;44.8;598.7;0.7;65.7;0.0;7.2;1.2
2021-05-01 09:00:00+00:00;20.6;36.7;772.4;1.2;275.0;0.0;5.2;1.5
2021-05-01 10:00:00+00:00;22.0;31.0;893.2;1.5;122.1;0.0;4.1;1.8
2021-05-01 11:00:00+00:00;21.8;30.2;601.8;1.4;49.2;0.0;3.5;1.8
2021-05-01 12:00:00+00:00;22.7;28.1;685.6;1.1;126.2;0.0;3.4;2.0
2021-05-01 13:00:00+00:00;23.2;28.9;684.1;1.1;211.7;0.0;4.1;2.0
2021-05-01 14:00:00+00:00;23.5;30.4;664.0;1.6;152.3;0.0;5.1;2.0
2021-05-01 15:00:00+00:00;23.0;31.2;475.8;1.8;184.4;0.0;5.1;1.9
2021-05-01 16:00:00+00:00;22.8;31.2;326.7;1.8;168.8;0.0;4.9;1.9
2021-05-01 17:00:00+00:00;21.8;33.2;181.7;2.2;177.9;0.0;4.9;1.8
2021-05-01 18:00:00+00:00;20.2;38.3;33.2;2.6;178.9;0.0;5.6;1.4
2021-05-01 19:00:00+00:00;19.4;40.0;0.2;2.2;177.0;0.0;5.5;1.3
2021-05-01 20:00:00+00:00;19.1;38.1;0.0;1.0;210.2;0.0;4.5;1.4
2021-05-01 21:00:00+00:00;17.1;48.2;0.0;0.6;187.0;0.0;6.0;1.0
2021-05-01 22:00:00+00:00;16.3;50.8;0.0;0.6;172.0;0.0;6.1;0.9
2021-05-01 23:00:00+00:00;16.0;53.3;0.0;0.4;203.8;0.0;6.6;0.9
2021-05-02 00:00:00+00:00;14.6;59.2;0.0;0.3;187.4;0.0;6.8;0.7
2021-05-02 01:00:00+00:00;13.6;61.8;0.0;0.5;179.1;0.0;6.4;0.6
2021-05-02 02:00:00+00:00;12.5;66.3;0.0;0.2;214.9;0.0;6.4;0.5
2021-05-02 03:00:00+00:00;12.3;62.6;0.0;0.2;189.9;0.0;5.3;0.5
2021-05-02 04:00:00+00:00;11.2;63.7;0.0;0.4;187.0;0.0;4.6;0.5
2021-05-02 05:00:00+00:00;10.9;62.6;21.6;0.3;174.5;0.0;4.1;0.5
2021-05-02 06:00:00+00:00;14.2;51.4;176.4;0.4;202.7;0.0;4.2;0.8
2021-05-02 07:00:00+00:00;16.8;41.6;372.1;0.9;277.3;0.0;3.7;1.1
2021-05-02 08:00:00+00:00;18.4;51.9;590.2;1.0;132.3;0.0;8.4;1.0
2021-05-02 09:00:00+00:00;19.5;51.8;632.6;1.2;189.0;0.0;9.4;1.1
2021-05-02 10:00:00+00:00;20.1;48.1;573.3;1.2;234.6;0.0;8.8;1.2
2021-05-02 11:00:00+00:00;21.8;43.2;1034.2;1.6;92.8;0.0;8.7;1.5
2021-05-02 12:00:00+00:00;22.4;41.6;938.6;1.6;121.5;0.0;8.7;1.6
2021-05-02 13:00:00+00:00;22.1;46.3;983.7;2.3;123.4;0.0;10.0;1.4
2021-05-02 14:00:00+00:00;21.9;45.7;817.5;2.0;127.3;0.0;9.6;1.4
2021-05-02 15:00:00+00:00;21.4;47.2;569.2;1.8;102.6;0.0;9.7;1.3
2021-05-02 16:00:00+00:00;20.2;51.2;238.8;1.6;107.1;0.0;9.7;1.2
2021-05-02 17:00:00+00:00;18.8;53.3;148.3;1.5;124.2;0.0;9.1;1.0
2021-05-02 18:00:00+00:00;17.8;56.4;50.6;1.8;66.3;0.0;9.0;0.9
2021-05-02 19:00:00+00:00;16.4;64.2;0.4;1.4;65.0;0.0;9.6;0.7
2021-05-02 20:00:00+00:00;15.6;69.7;0.0;0.7;51.7;0.0;10.0;0.5
2021-05-02 21:00:00+00:00;15.4;70.5;0.0;0.7;79.9;0.0;10.0;0.5
2021-05-02 22:00:00+00:00;14.3;74.2;0.0;0.2;201.9;0.0;9.8;0.4
