0;1;2;3;4;5;6;7;8;9;10
30.8;28.9;28.7;31.3;1.3;145.7;0.0;9.0;0.0;1.0;0.0
30.7;28.5;30.0;14.9;1.0;133.0;0.0;9.3;0.0;1.0;0.0
24.3;11.1;63.9;44.2;0.6;306.5;0.0;4.5;1.0;0.0;0.0
24.5;10.9;64.8;51.0;0.5;251.4;0.0;4.5;1.0;0.0;0.0
24.6;11.0;63.5;60.0;1.1;260.8;0.0;4.4;1.0;0.0;0.0
24.5;11.2;61.7;58.3;1.1;289.4;0.0;4.1;1.0;0.0;0.0
24.3;11.4;58.9;64.9;1.5;307.0;0.0;3.7;1.0;0.0;0.0
24.2;11.5;57.3;93.9;1.6;319.3;0.0;3.4;1.0;0.0;0.0
23.9;11.7;55.9;93.9;1.4;301.7;0.0;3.2;1.0;0.0;0.0
25.0;21.4;70.5;111.2;1.2;226.9;0.0;15.8;1.0;0.0;0.0
25.1;21.6;70.1;106.5;0.8;228.0;0.0;15.9;1.0;0.0;0.0
25.3;21.5;70.3;110.3;1.2;211.1;0.0;15.9;1.0;0.0;0.0
25.7;21.5;70.6;135.2;1.0;194.6;0.0;16.0;1.0;0.0;0.0
26.1;21.6;70.0;144.8;1.3;177.2;0.0;15.9;1.0;0.0;0.0
26.2;21.7;69.2;144.6;1.5;184.0;0.0;15.8;1.0;0.0;0.0
26.4;21.7;68.7;152.5;1.6;204.6;0.0;15.7;1.0;0.0;0.0
28.8;5.4;88.8;49.1;0.2;213.1;0.1;3.7;1.0;0.0;0.0
27.9;5.6;88.9;31.4;0.2;301.2;0.2;3.9;1.0;0.0;0.0
27.3;5.7;88.9;51.0;0.2;331.2;0.0;4.0;1.0;0.0;0.0
26.8;5.6;88.9;56.7;0.3;288.0;0.1;4.0;1.0;0.0;0.0
26.4;5.7;89.0;36.3;0.1;326.4;0.0;4.0;1.0;0.0;0.0
26.0;5.7;89.0;38.5;0.0;268.2;0.0;4.0;1.0;0.0;0.0
25.6;5.6;88.9;38.7;0.2;254.0;0.1;3.9;0.0;1.0;0.0
30.7;26.7;46.4;747.8;0.9;65.2;0.0;14.3;1.0;0.0;0.0
30.3;26.8;45.9;754.0;0.9;33.8;0.0;14.2;1.0;0.0;0.0
30.0;27.2;44.6;665.0;0.9;16.4;0.0;14.1;1.0;0.0;0.0
30.3;27.1;44.0;394.1;0.7;136.4;0.0;13.8;1.0;0.0;0.0
30.5;26.7;45.6;679.7;1.1;164.2;0.0;14.0;1.0;0.0;0.0
30.6;27.1;44.3;653.6;1.1;133.5;0.0;13.9;0.0;1.0;0.0
30.7;27.2;44.3;637.0;1.0;140.8;0.0;14.0;0.0;1.0;0.0
29.5;35.9;21.0;497.6;1.1;121.7;0.0;10.1;0.0;1.0;0.0
29.7;35.7;21.5;465.2;1.5;46.1;0.0;10.3;0.0;1.0;0.0
30.2;35.6;20.1;434.5;1.8;67.5;0.0;9.2;0.0;1.0;0.0
30.2;34.8;23.3;404.4;1.8;62.4;0.0;10.7;0.0;1.0;0.0
30.0;34.6;27.5;373.0;2.0;53.2;0.0;13.1;0.0;1.0;0.0
30.3;33.7;29.9;343.2;2.6;46.2;0.0;13.7;0.0;1.0;0.0
30.1;33.1;31.6;311.8;2.8;39.2;0.0;14.0;0.0;1.0;0.0
24.6;17.1;31.8;578.6;1.1;253.0;0.0;0.2;1.0;0.0;0.0
23.9;17.4;31.2;582.0;0.9;262.4;0.0;0.2;1.0;0.0;0.0
22.5;18.0;30.1;581.8;0.7;299.9;0.0;0.2;1.0;0.0;0.0
21.4;17.9;30.1;583.1;1.0;345.7;0.0;0.1;1.0;0.0;0.0
21.4;17.9;29.9;579.6;0.4;303.9;0.0;0.1;1.0;0.0;0.0
21.6;18.5;29.4;575.3;0.8;35.7;0.0;0.3;1.0;0.0;0.0
21.0;18.7;28.6;565.9;0.3;111.0;0.0;0.2;1.0;0.0;0.0
30.1;26.2;56.5;283.7;0.7;357.2;0.0;16.9;1.0;0.0;0.0
30.1;26.3;56.1;272.4;0.8;45.0;0.0;16.9;1.0;0.0;0.0
30.6;26.8;54.0;332.3;0.6;59.7;0.0;16.7;1.0;0.0;0.0
31.1;26.8;53.5;301.3;0.8;12.8;0.0;16.6;1.0;0.0;0.0
31.4;27.1;53.0;337.6;1.1;41.4;0.0;16.7;1.0;0.0;0.0
31.7;27.3;53.7;476.1;0.7;54.3;0.0;17.1;1.0;0.0;0.0
32.1;27.8;52.7;337.9;1.1;21.7;0.0;17.3;1.0;0.0;0.0
24.6;12.0;50.2;321.6;0.4;292.4;0.0;1.9;1.0;0.0;0.0
24.6;11.7;49.3;483.8;0.8;237.6;0.0;1.4;1.0;0.0;0.0
24.4;12.0;49.1;486.5;0.8;191.6;0.0;1.6;1.0;0.0;0.0
24.2;12.3;49.0;468.9;0.7;255.8;0.0;1.9;0.0;1.0;0.0
24.0;12.1;48.2;353.2;0.5;219.0;0.0;1.5;0.0;1.0;0.0
23.8;12.0;49.7;307.5;0.7;237.4;0.0;1.9;0.0;1.0;0.0
23.5;11.8;49.4;271.9;1.0;194.9;0.0;1.6;0.0;1.0;0.0
25.8;28.0;44.5;876.0;0.9;28.7;0.0;14.8;1.0;0.0;0.0
25.6;28.5;43.4;877.0;1.1;28.4;0.0;14.9;1.0;0.0;0.0
26.3;28.7;42.4;780.1;1.7;6.5;0.0;14.7;1.0;0.0;0.0
26.7;28.7;41.8;911.0;1.9;9.3;0.0;14.4;1.0;0.0;0.0
26.9;28.6;41.5;730.3;1.2;8.4;0.0;14.2;1.0;0.0;0.0
27.1;28.4;41.4;284.9;1.2;73.4;0.0;14.0;1.0;0.0;0.0
27.4;28.6;39.6;397.6;0.8;107.2;0.0;13.6;1.0;0.0;0.0
29.2;33.4;34.5;859.0;1.3;65.6;0.0;15.6;0.0;1.0;0.0
29.2;33.3;34.7;817.0;2.1;108.5;0.0;15.7;0.0;1.0;0.0
29.3;32.6;37.5;676.2;1.8;102.8;0.0;16.3;0.0;1.0;0.0
29.3;32.6;37.3;453.4;1.4;135.5;0.0;16.2;0.0;1.0;0.0
29.9;31.8;39.6;405.5;1.5;131.4;0.0;16.4;0.0;1.0;0.0
29.8;31.9;40.2;601.2;2.2;114.2;0.0;16.7;0.0;1.0;0.0
29.9;32.2;39.3;580.5;1.5;164.3;0.0;16.7;0.0;1.0;0.0
30.4;28.7;30.6;772.3;1.2;57.3;0.0;9.8;1.0;0.0;0.0
30.4;29.0;30.1;777.4;1.4;35.2;0.0;9.8;1.0;0.0;0.0
30.6;29.5;29.6;779.4;1.1;17.8;0.0;10.0;1.0;0.0;0.0
30.9;29.6;29.5;775.1;1.2;31.0;0.0;10.0;1.0;0.0;0.0
31.1;30.0;29.3;773.2;1.6;26.8;0.0;10.1;1.0;0.0;0.0
31.3;30.2;29.1;773.3;1.3;44.3;0.0;10.3;1.0;0.0;0.0
31.5;30.6;28.5;773.0;1.5;34.4;0.0;10.2;1.0;0.0;0.0
28.7;19.6;38.4;599.6;1.4;304.7;0.0;5.1;1.0;0.0;0.0
29.0;19.8;37.8;593.3;0.6;284.9;0.0;5.0;1.0;0.0;0.0
28.9;20.2;37.5;589.2;1.6;346.3;0.0;5.2;1.0;0.0;0.0
28.9;20.1;36.9;587.2;1.2;314.6;0.0;5.0;1.0;0.0;0.0
28.7;20.6;35.8;577.4;1.1;276.9;0.0;5.0;1.0;0.0;0.0
28.5;20.5;35.9;567.4;1.1;292.6;0.0;4.9;1.0;0.0;0.0
28.5;20.6;35.6;562.0;1.6;3.4;0.0;4.9;1.0;0.0;0.0
27.1;18.5;32.0;810.0;1.6;262.4;0.0;1.5;1.0;0.0;0.0
27.1;18.6;32.5;814.0;1.2;275.9;0.0;1.8;1.0;0.0;0.0
27.6;18.7;30.8;816.0;1.4;263.8;0.0;1.1;1.0;0.0;0.0
27.3;19.1;30.4;807.0;1.1;5.2;0.0;1.3;1.0;0.0;0.0
27.1;19.0;30.0;799.3;1.0;239.1;0.0;1.1;1.0;0.0;0.0
27.0;19.1;29.2;794.1;1.3;294.8;0.0;0.7;1.0;0.0;0.0
26.9;19.2;29.5;784.9;1.2;334.0;0.0;1.0;1.0;0.0;0.0
27.6;20.8;21.2;450.2;2.5;271.0;0.0;-2.2;0.0;1.0;0.0
27.6;20.7;21.4;426.5;2.6;280.8;0.0;-2.1;0.0;1.0;0.0
26.8;20.5;21.3;403.4;3.4;276.6;0.0;-2.4;0.0;1.0;0.0
26.3;20.3;22.1;359.7;2.9;286.2;0.0;-2.0;0.0;1.0;0.0
25.9;20.1;22.9;342.5;2.7;279.8;0.0;-1.7;0.0;1.0;0.0
25.8;20.1;24.0;320.2;2.3;279.3;0.0;-1.1;0.0;1.0;0.0
25.2;19.5;25.4;293.1;2.9;275.2;0.0;-0.8;0.0;1.0;0.0
28.6;34.0;25.4;912.0;1.6;130.1;0.0;11.5;1.0;0.0;0.0
28.7;33.8;26.5;918.0;1.7;170.2;0.0;11.9;1.0;0.0;0.0
29.0;34.0;26.7;915.0;1.3;162.4;0.0;12.1;1.0;0.0;0.0
29.7;34.3;26.4;915.0;1.4;189.7;0.0;12.2;1.0;0.0;0.0
30.2;34.5;26.3;913.0;1.4;187.3;0.0;12.4;1.0;0.0;0.0
30.8;34.6;28.2;910.0;1.2;148.2;0.0;13.5;1.0;0.0;0.0
31.0;34.5;31.7;905.0;1.7;161.6;0.0;15.3;1.0;0.0;0.0
27.8;21.9;79.5;5.9;0.3;190.3;0.0;18.2;0.0;0.0;1.0
28.1;21.9;79.4;13.2;0.1;188.9;0.0;18.2;0.0;0.0;1.0
28.1;22.0;79.4;30.0;0.3;189.3;0.0;18.3;0.0;0.0;1.0
28.3;22.4;78.4;59.8;0.3;192.3;0.0;18.5;0.0;0.0;1.0
28.5;22.9;77.0;83.2;0.1;187.3;0.0;18.7;0.0;0.0;1.0
28.6;23.4;76.0;99.9;0.4;254.5;0.0;19.0;1.0;0.0;0.0
28.8;23.7;75.6;112.6;0.4;266.1;0.0;19.1;1.0;0.0;0.0
30.8;24.3;63.1;138.9;0.6;329.6;0.0;16.8;1.0;0.0;0.0
30.9;24.3;63.8;157.8;0.2;20.7;0.0;17.0;1.0;0.0;0.0
31.2;24.5;63.3;251.4;0.6;358.2;0.0;17.1;1.0;0.0;0.0
31.5;24.7;62.0;145.8;0.1;90.6;0.0;17.0;1.0;0.0;0.0
31.7;25.0;61.9;249.3;0.2;145.8;0.0;17.2;1.0;0.0;0.0
31.9;25.6;59.9;480.7;0.7;58.9;0.0;17.2;1.0;0.0;0.0
32.0;26.2;58.6;532.1;1.1;34.4;0.0;17.5;1.0;0.0;0.0
30.8;31.7;25.5;834.0;2.4;235.8;0.0;9.6;1.0;0.0;0.0
30.6;31.8;25.2;819.0;2.1;190.6;0.0;9.4;1.0;0.0;0.0
30.3;32.5;23.9;801.0;1.4;190.4;0.0;9.3;1.0;0.0;0.0
30.5;32.2;24.6;784.5;1.4;208.8;0.0;9.5;1.0;0.0;0.0
30.7;32.4;23.4;763.4;1.6;165.4;0.0;8.9;1.0;0.0;0.0
30.7;32.1;24.3;746.0;2.1;177.9;0.0;9.2;1.0;0.0;0.0
31.0;32.1;23.8;726.1;2.2;186.2;0.0;8.9;0.0;1.0;0.0
26.1;12.5;48.2;0.0;0.4;202.4;0.0;1.8;0.0;0.0;1.0
25.9;11.9;50.5;0.0;0.6;189.7;0.0;1.9;0.0;0.0;1.0
26.4;11.5;52.1;0.0;0.6;203.0;0.0;2.0;0.0;0.0;1.0
26.4;11.5;52.1;0.0;0.2;203.6;0.0;2.0;0.0;0.0;1.0
26.4;11.6;52.1;0.0;0.5;200.7;0.0;2.1;0.0;0.0;1.0
26.5;12.2;49.4;0.0;0.6;198.8;0.0;2.0;0.0;0.0;1.0
26.8;12.6;48.0;0.0;0.8;197.3;0.0;1.9;1.0;0.0;0.0
22.3;19.8;32.4;870.0;1.0;81.7;0.0;2.8;1.0;0.0;0.0
22.7;20.3;31.6;876.0;1.0;49.7;0.0;2.9;1.0;0.0;0.0
23.4;20.6;30.2;879.0;1.2;77.0;0.0;2.6;1.0;0.0;0.0
23.5;21.3;29.5;880.0;0.9;342.7;0.0;2.8;1.0;0.0;0.0
23.6;22.0;26.8;883.0;1.0;120.6;0.0;2.0;1.0;0.0;0.0
23.5;22.1;25.4;882.0;1.3;133.2;0.0;1.4;1.0;0.0;0.0
23.5;22.1;25.8;877.0;1.2;159.4;0.0;1.5;1.0;0.0;0.0
30.0;22.3;71.5;156.7;0.6;323.0;0.0;16.9;1.0;0.0;0.0
29.9;22.6;70.9;168.1;0.2;317.3;0.0;17.1;1.0;0.0;0.0
30.3;23.1;69.5;180.3;0.1;282.3;0.0;17.2;1.0;0.0;0.0
31.0;23.6;67.2;212.2;0.5;288.7;0.0;17.2;1.0;0.0;0.0
31.5;24.0;65.5;305.9;0.5;332.2;0.0;17.2;1.0;0.0;0.0
31.9;24.2;64.2;377.9;1.0;352.5;0.0;17.0;1.0;0.0;0.0
32.1;24.6;62.2;413.9;0.8;336.8;0.0;16.9;1.0;0.0;0.0
27.2;12.9;63.1;132.3;0.5;212.2;0.0;6.1;1.0;0.0;0.0
27.2;13.0;62.7;113.1;0.3;203.6;0.0;6.0;1.0;0.0;0.0
27.3;13.0;62.4;112.2;0.5;234.9;0.0;6.0;1.0;0.0;0.0
26.8;13.0;62.3;127.1;0.5;209.4;0.0;6.0;1.0;0.0;0.0
26.5;13.2;61.8;154.2;0.5;200.7;0.0;6.0;1.0;0.0;0.0
26.2;13.4;60.9;165.3;0.7;186.5;0.0;6.0;1.0;0.0;0.0
26.1;13.4;60.4;170.2;0.4;197.9;0.0;5.9;0.0;1.0;0.0
30.1;27.7;37.3;765.0;1.2;39.9;0.0;11.8;1.0;0.0;0.0
30.4;28.1;36.2;766.3;1.2;57.7;0.0;11.7;1.0;0.0;0.0
30.3;28.1;35.3;762.9;1.2;55.5;0.0;11.4;1.0;0.0;0.0
30.7;28.5;34.8;756.6;1.3;32.9;0.0;11.5;1.0;0.0;0.0
31.0;28.7;33.8;772.7;1.9;19.2;0.0;11.2;1.0;0.0;0.0
31.1;29.2;31.7;796.1;2.2;21.4;0.0;10.7;1.0;0.0;0.0
31.1;29.6;30.0;779.7;1.3;248.6;0.0;10.2;1.0;0.0;0.0
28.4;30.2;29.1;773.3;1.3;44.3;0.0;10.3;1.0;0.0;0.0
28.5;30.6;28.5;773.0;1.5;34.4;0.0;10.2;1.0;0.0;0.0
29.0;30.7;27.6;765.6;1.8;33.8;0.0;9.9;1.0;0.0;0.0
29.3;30.8;27.7;760.0;1.5;34.3;0.0;10.0;1.0;0.0;0.0
29.3;31.1;27.4;746.6;1.9;31.1;0.0;10.2;1.0;0.0;0.0
29.4;31.3;27.5;707.2;1.9;40.1;0.0;10.3;1.0;0.0;0.0
29.5;31.6;28.1;690.6;2.0;40.4;0.0;10.9;1.0;0.0;0.0
28.8;44.0;7.0;857.0;2.3;261.2;0.0;0.4;1.0;0.0;0.0
28.8;43.7;6.4;845.0;2.7;251.2;0.0;-0.9;0.0;1.0;0.0
28.8;43.5;6.4;836.0;2.4;240.3;0.0;-1.1;0.0;1.0;0.0
29.1;43.7;6.3;830.0;2.2;245.9;0.0;-1.1;0.0;1.0;0.0
29.3;43.6;6.1;823.0;3.1;263.9;0.0;-1.6;0.0;1.0;0.0
29.5;43.9;5.3;816.0;2.6;247.8;0.0;-3.2;0.0;1.0;0.0
29.7;43.6;5.3;736.4;2.5;256.7;0.0;-3.5;0.0;1.0;0.0
30.2;38.1;20.0;817.0;1.3;161.0;0.0;11.3;0.0;1.0;0.0
30.2;38.3;21.2;759.7;1.4;114.4;0.0;12.2;0.0;1.0;0.0
30.3;37.9;22.1;615.9;1.7;149.5;0.0;12.6;0.0;1.0;0.0
30.4;37.5;23.5;753.5;1.4;104.7;0.0;13.2;0.0;1.0;0.0
30.5;37.2;24.5;723.9;1.8;104.9;0.0;13.5;0.0;1.0;0.0
30.8;37.5;22.8;711.6;1.4;116.2;0.0;12.7;0.0;1.0;0.0
30.9;37.7;21.7;679.5;0.8;116.9;0.0;12.1;0.0;1.0;0.0
30.2;28.6;36.6;433.5;2.3;139.4;0.0;12.3;0.0;1.0;0.0
30.2;28.6;37.0;400.5;1.8;153.9;0.0;12.5;0.0;1.0;0.0
30.4;28.2;38.0;374.6;2.4;137.8;0.0;12.6;0.0;1.0;0.0
30.5;28.0;37.8;346.8;2.3;132.7;0.0;12.4;0.0;1.0;0.0
30.4;27.6;38.9;314.8;2.2;132.1;0.0;12.4;0.0;1.0;0.0
30.6;27.5;40.6;282.9;2.0;137.4;0.0;12.9;0.0;1.0;0.0
30.8;27.2;42.5;253.0;2.6;143.4;0.0;13.4;0.0;1.0;0.0
31.1;24.3;70.8;289.4;0.9;291.4;0.0;18.7;1.0;0.0;0.0
30.8;24.6;70.8;322.0;0.6;274.4;0.0;19.0;1.0;0.0;0.0
30.9;24.9;70.4;350.7;0.7;327.4;0.0;19.2;1.0;0.0;0.0
31.2;25.1;69.8;390.0;0.7;340.8;0.0;19.2;1.0;0.0;0.0
31.5;25.7;67.5;419.4;0.6;322.3;0.0;19.2;1.0;0.0;0.0
31.6;25.6;67.2;395.9;0.8;271.9;0.0;19.1;1.0;0.0;0.0
31.6;25.9;66.7;416.6;0.8;357.1;0.0;19.3;1.0;0.0;0.0
23.7;10.6;85.6;19.3;0.4;342.6;0.0;8.3;1.0;0.0;0.0
23.6;10.6;85.8;21.7;0.4;302.2;0.0;8.4;1.0;0.0;0.0
24.0;10.7;86.0;30.4;0.1;307.5;0.0;8.5;1.0;0.0;0.0
24.3;10.7;86.0;38.7;0.4;298.6;0.0;8.5;1.0;0.0;0.0
24.3;10.6;85.9;34.4;0.8;315.4;0.0;8.4;1.0;0.0;0.0
24.4;10.6;85.9;37.1;0.6;337.3;0.0;8.3;1.0;0.0;0.0
24.4;10.7;85.7;50.7;0.5;339.2;0.0;8.4;1.0;0.0;0.0
25.6;26.7;61.5;600.8;1.2;6.1;0.0;18.7;1.0;0.0;0.0
25.2;27.1;58.9;614.9;0.8;38.1;0.0;18.4;1.0;0.0;0.0
25.5;27.8;56.2;669.3;1.2;49.6;0.0;18.3;1.0;0.0;0.0
26.2;27.9;55.4;713.4;1.1;51.0;0.0;18.2;1.0;0.0;0.0
26.5;28.5;53.1;732.4;1.0;81.5;0.0;18.0;1.0;0.0;0.0
27.1;28.4;52.6;512.0;1.1;69.7;0.0;17.8;1.0;0.0;0.0
27.3;28.5;52.2;660.7;0.6;107.8;0.0;17.8;1.0;0.0;0.0
24.9;12.4;44.2;314.1;0.5;271.2;0.0;0.5;1.0;0.0;0.0
24.1;12.9;42.3;383.3;0.4;242.5;0.0;0.4;1.0;0.0;0.0
23.6;13.5;40.2;400.9;0.3;277.7;0.0;0.2;1.0;0.0;0.0
22.6;14.2;36.3;295.6;0.0;283.0;0.0;-0.5;1.0;0.0;0.0
21.2;14.6;34.7;408.4;0.1;37.0;0.0;-0.8;1.0;0.0;0.0
20.8;15.1;33.7;467.6;0.3;82.6;0.0;-0.7;1.0;0.0;0.0
20.2;15.7;32.7;491.6;0.6;221.1;0.0;-0.6;1.0;0.0;0.0
24.6;22.1;50.1;405.2;0.9;292.1;0.0;11.2;1.0;0.0;0.0
24.6;22.3;49.7;428.2;1.2;338.0;0.0;11.3;1.0;0.0;0.0
24.6;22.4;50.0;457.0;0.9;359.3;0.0;11.5;1.0;0.0;0.0
25.5;22.9;48.8;505.9;0.4;350.7;0.0;11.6;1.0;0.0;0.0
25.8;23.4;46.7;474.0;0.7;323.2;0.0;11.3;1.0;0.0;0.0
26.1;23.3;45.5;552.7;0.6;294.6;0.0;10.9;1.0;0.0;0.0
26.4;23.7;44.5;518.5;0.6;261.7;0.0;10.9;1.0;0.0;0.0
26.3;20.6;35.6;562.0;1.6;3.4;0.0;4.9;1.0;0.0;0.0
26.3;20.7;34.9;553.1;1.6;296.9;0.0;4.7;1.0;0.0;0.0
26.3;21.2;34.3;537.3;0.8;13.4;0.0;4.8;1.0;0.0;0.0
26.5;21.0;33.6;523.6;1.6;297.4;0.0;4.4;1.0;0.0;0.0
26.4;21.2;33.3;504.5;1.5;350.6;0.0;4.4;1.0;0.0;0.0
26.4;21.2;32.9;484.7;1.5;307.1;0.0;4.3;1.0;0.0;0.0
26.3;21.2;32.4;469.4;1.7;308.1;0.0;4.0;0.0;1.0;0.0
29.9;27.9;43.4;286.3;2.3;65.4;0.0;14.4;0.0;1.0;0.0
29.8;27.6;43.6;253.9;2.6;48.7;0.0;14.1;0.0;1.0;0.0
30.0;27.5;42.8;219.7;2.3;56.4;0.0;13.8;0.0;1.0;0.0
30.2;27.4;43.9;185.4;2.2;51.2;0.0;14.0;0.0;1.0;0.0
30.4;27.1;44.6;154.6;2.1;61.5;0.0;14.0;0.0;1.0;0.0
30.4;26.7;45.3;125.3;2.0;71.0;0.0;13.9;0.0;1.0;0.0
30.5;26.6;45.3;96.6;1.6;71.6;0.0;13.8;0.0;1.0;0.0
31.8;26.6;50.9;663.8;0.8;181.3;0.0;15.6;1.0;0.0;0.0
31.8;27.2;49.4;683.5;0.8;50.0;0.0;15.7;1.0;0.0;0.0
31.8;27.3;48.1;704.9;1.1;20.1;0.0;15.4;1.0;0.0;0.0
32.2;27.4;47.1;724.7;1.1;45.7;0.0;15.1;1.0;0.0;0.0
32.5;28.0;45.7;744.5;1.0;48.5;0.0;15.2;1.0;0.0;0.0
32.7;28.2;45.1;760.2;1.3;353.2;0.0;15.2;1.0;0.0;0.0
32.9;28.4;43.8;772.9;1.3;329.3;0.0;14.9;1.0;0.0;0.0
25.0;16.8;20.3;545.4;0.8;258.8;0.0;-6.0;1.0;0.0;0.0
25.0;17.2;19.4;540.8;0.7;246.5;0.0;-6.4;1.0;0.0;0.0
25.2;17.1;18.6;534.9;1.0;223.6;0.0;-7.0;1.0;0.0;0.0
24.8;17.4;19.0;527.0;0.8;255.8;0.0;-6.5;1.0;0.0;0.0
24.5;17.6;18.8;518.2;1.2;261.2;0.0;-6.4;1.0;0.0;0.0
24.3;17.5;19.2;507.6;1.1;266.4;0.0;-6.2;1.0;0.0;0.0
24.2;17.9;19.1;494.5;0.8;272.9;0.0;-6.0;1.0;0.0;0.0
28.1;17.6;58.7;145.3;1.4;57.5;0.0;9.4;1.0;0.0;0.0
28.0;17.6;58.4;191.9;1.6;58.9;0.0;9.4;1.0;0.0;0.0
27.7;17.7;57.2;279.0;2.0;51.2;0.0;9.2;1.0;0.0;0.0
27.7;18.0;56.6;339.1;1.8;57.7;0.0;9.2;1.0;0.0;0.0
27.7;18.2;55.8;343.3;1.8;62.0;0.0;9.2;1.0;0.0;0.0
27.7;18.4;55.4;301.0;1.4;43.4;0.0;9.3;1.0;0.0;0.0
27.6;18.3;55.5;240.2;1.7;71.0;0.0;9.3;1.0;0.0;0.0
28.0;26.1;47.3;835.0;2.7;27.7;0.0;14.0;1.0;0.0;0.0
28.1;26.1;46.7;878.0;2.7;32.0;0.0;13.9;1.0;0.0;0.0
28.1;26.5;46.1;894.0;2.5;26.3;0.0;14.0;1.0;0.0;0.0
28.2;26.6;44.9;924.0;2.8;26.8;0.0;13.7;1.0;0.0;0.0
28.2;26.6;44.2;892.0;2.8;44.0;0.0;13.5;1.0;0.0;0.0
28.3;26.5;44.9;909.0;3.3;40.1;0.0;13.6;1.0;0.0;0.0
28.3;26.6;44.4;961.0;3.3;41.8;0.0;13.5;1.0;0.0;0.0
25.5;15.1;78.0;0.0;0.3;193.1;0.0;11.3;0.0;0.0;1.0
25.5;15.2;77.4;1.3;0.2;183.9;0.0;11.3;1.0;0.0;0.0
25.2;15.3;77.2;7.2;0.4;183.8;0.0;11.3;1.0;0.0;0.0
25.2;15.3;76.2;15.5;0.4;178.6;0.0;11.2;1.0;0.0;0.0
25.5;15.4;75.6;23.8;0.2;184.5;0.0;11.2;1.0;0.0;0.0
25.4;15.5;75.5;35.0;0.0;193.4;0.0;11.2;1.0;0.0;0.0
25.4;16.0;75.4;102.0;0.2;189.6;0.0;11.7;1.0;0.0;0.0
27.2;13.5;82.1;0.0;0.0;0.0;0.0;10.5;0.0;0.0;1.0
27.1;13.5;82.1;0.0;0.0;0.6;0.0;10.5;1.0;0.0;0.0
28.1;13.3;82.2;0.0;0.0;0.0;0.0;10.3;1.0;0.0;0.0
28.5;13.3;82.5;1.4;0.1;161.7;0.0;10.4;1.0;0.0;0.0
28.7;13.4;82.7;7.2;0.1;190.4;0.0;10.6;1.0;0.0;0.0
28.9;13.5;81.5;15.6;0.0;196.5;0.0;10.5;1.0;0.0;0.0
29.0;13.6;81.6;22.9;0.0;196.5;0.0;10.5;1.0;0.0;0.0
23.0;14.5;80.1;270.0;0.2;320.1;0.0;11.1;1.0;0.0;0.0
23.0;14.9;77.3;275.8;0.1;326.8;0.0;11.0;1.0;0.0;0.0
23.2;15.2;74.1;327.5;0.4;249.9;0.0;10.6;1.0;0.0;0.0
23.5;16.0;71.2;421.0;0.3;280.3;0.0;10.8;1.0;0.0;0.0
23.7;16.5;68.7;390.8;0.3;290.6;0.0;10.7;1.0;0.0;0.0
23.9;16.8;67.0;432.8;0.7;326.5;0.0;10.6;1.0;0.0;0.0
24.1;17.1;65.5;489.0;0.8;297.4;0.0;10.6;1.0;0.0;0.0
30.9;30.1;30.3;95.0;2.6;183.7;0.0;10.8;0.0;1.0;0.0
30.9;29.9;31.1;64.5;1.9;183.8;0.0;11.1;0.0;1.0;0.0
30.9;29.8;31.2;74.6;2.0;179.1;0.0;11.0;0.0;1.0;0.0
31.4;30.1;30.1;128.2;1.9;176.2;0.0;10.7;0.0;1.0;0.0
31.6;30.2;29.6;97.2;2.5;173.6;0.0;10.5;0.0;1.0;0.0
31.8;30.1;28.8;67.7;2.6;179.2;0.0;10.0;0.0;1.0;0.0
31.9;29.9;28.8;29.1;2.6;181.3;0.0;9.9;0.0;1.0;0.0
30.0;32.6;37.0;910.0;1.7;17.5;0.0;16.1;1.0;0.0;0.0
29.1;33.1;34.8;920.0;1.9;10.7;0.0;15.5;1.0;0.0;0.0
29.4;33.7;32.6;929.0;2.0;42.4;0.0;15.0;1.0;0.0;0.0
29.9;34.3;31.8;931.0;1.9;27.5;0.0;15.1;1.0;0.0;0.0
30.0;34.6;30.9;934.0;2.2;40.1;0.0;14.9;1.0;0.0;0.0
29.9;34.5;31.1;932.0;2.1;24.2;0.0;15.0;1.0;0.0;0.0
30.1;34.8;28.4;926.0;1.6;0.2;0.0;13.8;1.0;0.0;0.0
26.0;17.5;87.1;24.4;0.0;100.1;0.0;15.3;1.0;0.0;0.0
26.7;17.4;87.2;36.2;0.0;350.6;0.0;15.3;1.0;0.0;0.0
27.3;17.7;87.4;67.3;0.0;93.7;0.0;15.6;1.0;0.0;0.0
27.6;18.1;87.0;93.2;0.0;142.2;0.0;16.0;1.0;0.0;0.0
27.8;18.6;86.1;125.6;0.0;169.5;0.0;16.2;1.0;0.0;0.0
27.9;19.0;84.3;156.2;0.2;341.9;0.0;16.3;1.0;0.0;0.0
27.9;19.4;82.3;190.1;0.0;24.2;0.0;16.3;1.0;0.0;0.0
27.7;23.8;49.2;105.0;0.3;22.9;0.0;12.5;1.0;0.0;0.0
27.7;23.4;54.0;117.0;0.3;268.4;0.0;13.6;1.0;0.0;0.0
27.7;23.1;57.9;181.9;0.7;63.8;0.0;14.3;1.0;0.0;0.0
28.0;22.6;62.8;217.2;0.6;131.9;0.0;15.2;1.0;0.0;0.0
28.3;22.9;58.7;187.8;0.6;194.5;0.0;14.4;1.0;0.0;0.0
28.5;23.2;56.7;170.5;0.3;280.3;0.0;14.1;0.0;1.0;0.0
28.5;23.2;59.3;205.1;0.5;144.2;0.0;14.8;0.0;1.0;0.0
